Feature ID	Taxon	Confidence
76c39cedfbaefe5e2bf1fecb6500a510	k__Chromista;p__Bacillariophyta	0.9865257725228109
be484e7a14a4ad6235ab181e931e6389	k__Chromista;p__Bacillariophyta	0.990278838875343
3bb3a021e48cff425aaea8386cd92586	k__Chromista;p__Bacillariophyta	0.9810790209286164
3127ea633479a5242e40f3181afb444c	k__Chromista;p__Bacillariophyta	0.9882151947599862
c7d8415a1087ce1d1174889baacf0b47	k__Chromista;p__Bacillariophyta;c__Mediophyceae;o__Thalassiosirales;f__Skeletonemataceae;g__Discostella;s__Discostella_stelligera	0.9977717847938421
b46bf3ec0d95deeed82932c0d423a946	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Achnanthales;f__Cocconeidaceae;g__Cocconeis;s__Cocconeis_placentula	0.9964134668309608
6480760a885f51518a84888dd77afc62	Unassigned	0.5459832550759693
c11aa37007ae187f7f159eb0a374ce68	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae	0.8136796703691905
e9c999e37d6e5e15ea49fa05f6747336	k__Chromista;p__Bacillariophyta	0.9891573010181276
dafb14bcf88abe14ca26ebbd153573c0	k__Chromista;p__Bacillariophyta	0.992912092479965
7cb7e659a2ceb8dfdc7cd841b25a9cd2	k__Chromista;p__Bacillariophyta	0.9902107315089148
6859f0d1a480bcca9b873a7333ca3809	k__Chromista;p__Bacillariophyta	0.9929470961314569
ba0a991b4eb7168dafec68a3aa8d3390	k__Chromista;p__Bacillariophyta	0.9868455706650238
e66d295ffba684b10e69814021e18517	k__Chromista;p__Bacillariophyta	0.9927190003485119
2e85b8718552e4cb5c6b37d68f726529	k__Chromista;p__Bacillariophyta	0.9905615563250613
83a6413a76a65296ab70336cee70805e	k__Chromista;p__Bacillariophyta	0.9905015999029855
517eb5b40db347cde0637fc78b9b8f78	Unassigned	0.9689939689442308
5196d55e068b7cee144b4810a10b7c69	k__Chromista;p__Bacillariophyta	0.981090275416566
a54c9d9ebfed530724392d354bda7d5b	k__Chromista;p__Bacillariophyta	0.9966051200887983
cb403549e014861033073c2f916bc498	k__Chromista;p__Bacillariophyta	0.9972211872206721
2e1be6386850588d73124c2780729330	k__Chromista;p__Bacillariophyta	0.9907040191256824
aa4816420ade9d7bde87edcbc08415b2	k__Chromista;p__Bacillariophyta	0.9836852574354231
e056388da6460edcb1d897d8cc24d97d	k__Chromista;p__Bacillariophyta	0.9945824595598249
d899909a0c034cc1166717919619d8fe	k__Chromista;p__Bacillariophyta	0.9823468423420887
23b937f1c8f22e36f273807284430295	k__Chromista;p__Bacillariophyta	0.9804122083258793
a9af122b57eb871b274c792f0197a660	k__Chromista;p__Bacillariophyta	0.9887299559391152
5089803b6007c570165e5f57e8ca5c90	k__Chromista;p__Bacillariophyta	0.9895913322059169
92f1994488c4ee8ea9a415c6ad385045	k__Chromista;p__Bacillariophyta	0.9890988700356497
61d2391a6d7b1fce8250fdc432c54cf6	k__Chromista;p__Bacillariophyta	0.991603647364847
85040f8ebf5f935e9208ee37dcf23b6e	k__Chromista;p__Bacillariophyta	0.9929972432152336
90c06017aa5c6a1be59e57da5ab7b634	k__Chromista;p__Bacillariophyta	0.9851766262094929
4c84d80a1d43a4d4136ac78e473da083	k__Chromista;p__Bacillariophyta	0.9929874133394697
fb67e1c3c1a73a1c6823924eb82f88bd	k__Chromista;p__Bacillariophyta	0.9850326884499729
ccccfe4182cce49aab6d42dd1be1769c	k__Chromista;p__Bacillariophyta	0.9896905065525464
1f8d90619f44a86e00ad9e03bc70ea59	k__Chromista;p__Bacillariophyta	0.9840469176965849
1e73e18917591c032529d2d3e910a784	Unassigned	0.9669046549404325
fa9c4fa5ba84c8d469943106b54262af	k__Chromista;p__Bacillariophyta	0.9894742434528925
98bd7dbd4a7664b883b9365e6a412619	k__Chromista;p__Bacillariophyta	0.9916856828094246
fdd3ae6140561aeea8c878156485a948	k__Chromista;p__Bacillariophyta	0.9873630277787726
40653ed9fd220cc9ec3e0d184b667399	k__Chromista;p__Bacillariophyta	0.9953241492116313
